amenities,amenity_count,bathrooms,bedrooms,category,currency,has_coordinates,id,images,is_price_outlier,is_size_outlier,latitude,location,location_depth,longitude,page,price,price_per_sqft,property_type,record_type,scraped_at_utc,share_url,size,title
,0,,,commercial_rent,AED,True,16215188,"[""https://static.shared.propertyfinder.ae/media/images/listing/DB15Y6Y3VC7YYR4KYBY6WR7EB4/53e6344c-aa00-4f1b-91db-86bb5bb50eb4/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/DB15Y6Y3VC7YYR4KYBY6WR7EB4/53e6344c-aa00-4f1b-91db-86bb5bb50eb4/668x452.jpg""]",False,False,25.183889389038086,"Al Manara Tower, Business Bay, Dubai",3,55.25972366333008,1,219000.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,Fitted | Glass Partitions | Prime Location
,0,,,commercial_rent,AED,True,16215056,"[""https://static.shared.propertyfinder.ae/media/images/listing/FVKVWBTGR5ZPGSRQ2Y9DCXTSWC/46c1bc33-6ee8-40d1-8d85-5cb4f138a129/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/FVKVWBTGR5ZPGSRQ2Y9DCXTSWC/46c1bc33-6ee8-40d1-8d85-5cb4f138a129/668x452.jpg""]",False,False,25.188640594482422,"Clover Bay Tower, Business Bay, Dubai",3,55.26969909667969,1,320000.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,Furnished | Corner Office | Burj Khalifa View
,0,,,commercial_rent,AED,True,16245863,"[""https://static.shared.propertyfinder.ae/media/images/listing/2QG2ZREDT6QJGJ3475SFKP00E0/fb3d2b47-9931-40e9-90ff-8e8ca73dca58/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/2QG2ZREDT6QJGJ3475SFKP00E0/fb3d2b47-9931-40e9-90ff-8e8ca73dca58/668x452.jpg""]",True,False,25.076444625854492,"Jumeirah Business Centre 5 (JBC 5), JLT Cluster W, Jumeirah Lake Towers, Dubai",4,55.14978790283203,1,4090168.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,A Grade Turnkey | Large Office | Community Expert
,0,,,commercial_rent,AED,True,16290968,"[""https://static.shared.propertyfinder.ae/media/images/listing/1WW58P5V5C04AD4MBN3N27SE1C/c2ffc786-2276-4323-ac63-d338402bbd31/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/1WW58P5V5C04AD4MBN3N27SE1C/c2ffc786-2276-4323-ac63-d338402bbd31/668x452.jpg""]",True,False,24.98343849182129,"Phase 1, Dubai Investment Park (DIP), Dubai",3,55.15414047241211,1,23294505.0,,Warehouse,,2026-02-12T17:05:07.592433+00:00,,,Exclusive Logistics Pre Leasing | Grade A Hub
,0,,,commercial_rent,AED,True,16233331,"[""https://static.shared.propertyfinder.ae/media/images/listing/9J7TFPS3R4ND18A407ZEE8VKDC/fbc2e217-ed8e-43a5-a16b-a01a9cdcd3d7/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/9J7TFPS3R4ND18A407ZEE8VKDC/fbc2e217-ed8e-43a5-a16b-a01a9cdcd3d7/668x452.jpg""]",False,False,25.068204879760742,"Mazaya Business Avenue BB1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai",4,55.14501190185547,1,658875.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,5 Parkings | One of A Kind Office | Turnkey
,0,,,commercial_rent,AED,True,16232684,"[""https://static.shared.propertyfinder.ae/media/images/listing/CZS25J1YF56FC6N9GXXYZZSGK4/64d3c0e2-9e79-44da-9eb5-a1ac1731baf7/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/CZS25J1YF56FC6N9GXXYZZSGK4/64d3c0e2-9e79-44da-9eb5-a1ac1731baf7/668x452.jpg""]",False,False,25.068204879760742,"Mazaya Business Avenue BB1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai",4,55.14501190185547,1,1481000.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,Turnkey Office | Furnished | DMCC License
,0,,,commercial_rent,AED,True,16267167,"[""https://static.shared.propertyfinder.ae/media/images/listing/PMPFB39Y6VYYT4DW1KMXPAR33C/e640cffe-26d1-4bc5-920f-611bcb33e9de/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/PMPFB39Y6VYYT4DW1KMXPAR33C/e640cffe-26d1-4bc5-920f-611bcb33e9de/668x452.jpg""]",False,False,25.633222579956055,"Khatt, Ras Al Khaimah",2,56.00853729248047,1,120000.0,,Staff Accommodation,,2026-02-12T17:05:07.592433+00:00,,,8 BR Villa for Rent|Fahlain| Labour Accommodation
,0,,,commercial_rent,AED,True,16233322,"[""https://static.shared.propertyfinder.ae/media/images/listing/JWS6DMSRAJNJH0NA2AVZ9W6FGM/9d68423f-5a2e-4b7b-a6d2-61808fc07373/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/JWS6DMSRAJNJH0NA2AVZ9W6FGM/9d68423f-5a2e-4b7b-a6d2-61808fc07373/668x452.jpg""]",False,False,25.068456649780273,"Silver Tower (Ag Tower), JLT Cluster I, Jumeirah Lake Towers, Dubai",4,55.142635345458984,1,349999.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,2 Parkings | Furnished | Community Expert
,0,,,commercial_rent,AED,True,16233299,"[""https://static.shared.propertyfinder.ae/media/images/listing/0WYEADXQTDQ9NCVZ4HKRTJ4YMM/89350cc2-b526-43df-9519-21f972a231b5/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/0WYEADXQTDQ9NCVZ4HKRTJ4YMM/89350cc2-b526-43df-9519-21f972a231b5/668x452.jpg""]",False,False,25.077316284179688,"Oaks Liwa Heights, JLT Cluster W, Jumeirah Lake Towers, Dubai",4,55.15049743652344,1,200000.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,A Grade | DMCC | High Floor | Fitted
,0,,,commercial_rent,AED,True,16238409,"[""https://static.shared.propertyfinder.ae/media/images/listing/TB08E9MD1KPCBG964C60T5ENSR/0182b470-230f-43c2-8507-288a3c550a86/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/TB08E9MD1KPCBG964C60T5ENSR/0182b470-230f-43c2-8507-288a3c550a86/668x452.jpg""]",True,False,25.043970108032227,"Casa Flores, Green Community Motor City, Motor City, Dubai",4,55.23432922363281,1,3200000.0,,Retail,,2026-02-12T17:05:07.592433+00:00,,,Investment Opportunity | Prime Location
,0,,,commercial_rent,AED,True,16206409,"[""https://static.shared.propertyfinder.ae/media/images/listing/F8VTWQ8W7BHD5FJ6BREZVPV7YR/d9d349cb-19f3-4a92-922f-16914e03763a/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/F8VTWQ8W7BHD5FJ6BREZVPV7YR/d9d349cb-19f3-4a92-922f-16914e03763a/668x452.jpg""]",False,False,25.17959213256836,"Sobha Ivory Tower 1, Sobha Ivory Towers, Business Bay, Dubai",4,55.27180862426758,1,315000.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,BRAND NEW | LUXURY FITOUT | READY TO MOVE
,0,,,commercial_rent,AED,True,16225633,"[""https://static.shared.propertyfinder.ae/media/images/listing/Z05CF5CZY04D3FMBQW96R14KBW/421301b3-b488-480e-b76e-d36f07c64df1/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/Z05CF5CZY04D3FMBQW96R14KBW/421301b3-b488-480e-b76e-d36f07c64df1/668x452.jpg""]",False,False,25.097360610961914,"Magnum Opus Tower, Barsha Heights (Tecom), Dubai",3,55.17354202270508,1,258375.0,,Office Space,,2026-02-12T17:05:07.592433+00:00,,,Upgraded Tower | Premium Office | Close To Metro
,0,,,commercial_rent,AED,True,16256589,"[""https://static.shared.propertyfinder.ae/media/images/listing/8NXDM2E2YRRQSRDYYG1PHDR6QC/0bb64121-f369-4613-a294-34574c58cdb8/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/8NXDM2E2YRRQSRDYYG1PHDR6QC/0bb64121-f369-4613-a294-34574c58cdb8/668x452.jpg""]",False,False,25.173500061035156,"AZIZI Riviera 29, AZIZI Riviera, Meydan One, Meydan, Dubai",5,55.30610275268555,1,399000.0,,Retail,,2026-02-12T17:05:07.592433+00:00,,,Fitted Restaurant | Fully Equipped Kitchen
,0,,,commercial_rent,AED,True,51191556,"[""https://static.shared.propertyfinder.ae/media/images/listing/TK15V99TZFRMNV88SY2EYKFBE0/7afdf868-7d10-4874-bc05-5aa06bcfaa06/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/TK15V99TZFRMNV88SY2EYKFBE0/7afdf868-7d10-4874-bc05-5aa06bcfaa06/668x452.jpg""]",True,False,24.985824584960938,"Freezone North, Jebel Ali Freezone, Jebel Ali, Dubai",4,55.04335021972656,1,3150000.0,,Warehouse,,2026-02-12T17:05:07.592433+00:00,,,Spacious Warehouse | With Racking | 10 Mtrs
,0,,,commercial_rent,AED,True,16249563,"[""https://static.shared.propertyfinder.ae/media/images/listing/M61B5FZDKSZ13M0MVBX2S36E0C/4b471b6a-a0c2-4083-96fe-14bd62891fc6/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/M61B5FZDKSZ13M0MVBX2S36E0C/4b471b6a-a0c2-4083-96fe-14bd62891fc6/668x452.jpg""]",False,False,25.1807804107666,"Business Tower, Business Bay, Dubai",3,55.26863098144531,1,285000.0,,Retail,,2026-02-12T17:05:07.592433+00:00,,,Vacant | Business Bay | LLC License
,0,,,commercial_rent,AED,True,16246745,"[""https://static.shared.propertyfinder.ae/media/images/listing/D2FBAWVJMYW2XYBVE49MX66NFG/c584ce18-233d-4640-bbb9-90eae871d510/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/D2FBAWVJMYW2XYBVE49MX66NFG/c584ce18-233d-4640-bbb9-90eae871d510/668x452.jpg""]",False,False,25.07074546813965,"Jumeirah Business Centre 1 (JBC 1), JLT Cluster G, Jumeirah Lake Towers, Dubai",4,55.14360046386719,2,236285.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Lake View | Glass Fitted | Prime Location
,0,,,commercial_rent,AED,True,16259723,"[""https://static.shared.propertyfinder.ae/media/images/listing/2V8TH6YBK3CHCYBTE08X48YGNG/634aea2b-d103-436b-aa14-7257f37d3368/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/2V8TH6YBK3CHCYBTE08X48YGNG/634aea2b-d103-436b-aa14-7257f37d3368/668x452.jpg""]",False,False,25.20029067993164,"Building 3, Emaar Square, Downtown Dubai, Dubai",4,55.27206039428711,2,35200.0,,Business Centre,,2026-02-12T17:05:10.807134+00:00,,,Premium Desk | Downtown Business Address
,0,,,commercial_rent,AED,True,15730271,"[""https://static.shared.propertyfinder.ae/media/images/listing/X6JVK0EE9BDYXG80T9ESW9TGAW/b685c51b-6e78-44ef-a2df-88640778f2a3/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/X6JVK0EE9BDYXG80T9ESW9TGAW/b685c51b-6e78-44ef-a2df-88640778f2a3/668x452.jpg""]",False,False,25.097034454345703,"The Onyx Tower 1, The Onyx Towers, Greens, Dubai",4,55.168514251708984,2,1500000.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Fitted & Partitioned Office for Rent | Onyx Tower
,0,,,commercial_rent,AED,True,16215287,"[""https://static.shared.propertyfinder.ae/media/images/listing/RMNM7VGK2QT83Q7CFJ1FWBQ2GG/547bba77-674c-4dc0-9d53-76eb75cf5098/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/RMNM7VGK2QT83Q7CFJ1FWBQ2GG/547bba77-674c-4dc0-9d53-76eb75cf5098/668x452.jpg""]",False,False,25.068410873413086,"Binghatti Azure, District 16, Jumeirah Village Circle, Dubai",4,55.21212387084961,2,420000.0,,Retail,,2026-02-12T17:05:10.807134+00:00,,,ROAD FACING| GREAT CEILING HEIGHT | BRAND NEW
,0,,,commercial_rent,AED,True,16293057,"[""https://static.shared.propertyfinder.ae/media/images/listing/Y5X8X6QGMGZ90Y99J4ACN2N29W/ab17ebb4-74e9-49a8-ac5f-e2b14b34a3f0/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/Y5X8X6QGMGZ90Y99J4ACN2N29W/ab17ebb4-74e9-49a8-ac5f-e2b14b34a3f0/668x452.jpg""]",True,False,24.971237182617188,"Freezone South, Jebel Ali Freezone, Jebel Ali, Dubai",4,55.053863525390625,2,4500000.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,Industrial Shed | 150000 sqft | 4 x 5 Ton Cranes
,0,,,commercial_rent,AED,True,16293051,"[""https://static.shared.propertyfinder.ae/media/images/listing/3KHVRC3EE0ZAMK5HCB917WTB8W/b4311458-1014-4482-9baf-90333972496f/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/3KHVRC3EE0ZAMK5HCB917WTB8W/b4311458-1014-4482-9baf-90333972496f/668x452.jpg""]",False,False,24.985824584960938,"Freezone North, Jebel Ali Freezone, Jebel Ali, Dubai",4,55.04335021972656,2,1347000.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,NO SUBLEASE | Manufacturing or Logistics/Storage
,0,,,commercial_rent,AED,True,16256646,"[""https://static.shared.propertyfinder.ae/media/images/listing/5DCB8JN6Y25W20Y8G28BBTYES0/3dc10229-f2a4-4ef2-91bd-f2f7692277cb/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/5DCB8JN6Y25W20Y8G28BBTYES0/3dc10229-f2a4-4ef2-91bd-f2f7692277cb/668x452.jpg""]",False,False,25.25241470336914,"BurJuman Business Tower, Mankhool, Bur Dubai, Dubai",4,55.30215072631836,2,38000.0,,Business Centre,,2026-02-12T17:05:10.807134+00:00,,,Serviced Office | BurJuman Business Centre
,0,,,commercial_rent,AED,True,16218027,"[""https://static.shared.propertyfinder.ae/media/images/listing/DZK873NYV33GFAGTDDVZM65SD8/1d7c617a-949c-450d-ab5e-dd7e998859a4/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/DZK873NYV33GFAGTDDVZM65SD8/1d7c617a-949c-450d-ab5e-dd7e998859a4/668x452.jpg""]",True,False,25.136259078979492,"Atria Square, Al Barsha 1, Al Barsha, Dubai",4,55.19091796875,2,4593078.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Brand New | Office Space | Grade A Building
,0,,,commercial_rent,AED,True,16277970,"[""https://static.shared.propertyfinder.ae/media/images/listing/8N1NPFEDFJ018WDFJXPRGS36EC/e0c98a3a-18db-45d7-b4df-8ce7e99e1b0d/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/8N1NPFEDFJ018WDFJXPRGS36EC/e0c98a3a-18db-45d7-b4df-8ce7e99e1b0d/668x452.jpg""]",False,False,25.011554718017578,"Jebel Ali Industrial 1, Jebel Ali Industrial, Jebel Ali, Dubai",4,55.11389923095703,2,590300.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,250 KW Power| Air Conditioned 5903 Sqft
,0,,,commercial_rent,AED,True,16227457,"[""https://static.shared.propertyfinder.ae/media/images/listing/ADYKS21BGQJJP21GDH59KN96D8/76d40527-b583-4eac-98d9-863aaec548e7/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/ADYKS21BGQJJP21GDH59KN96D8/76d40527-b583-4eac-98d9-863aaec548e7/668x452.jpg""]",False,False,25.185789108276367,"Opal Tower, Business Bay, Dubai",3,55.27592086791992,2,280000.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Furnished | Fitted | Partitioned | Open View
,0,,,commercial_rent,AED,True,16274318,"[""https://static.shared.propertyfinder.ae/media/images/listing/7XSQGGKH8FAGJ9GJP5ZTN138BM/22002150-c496-4adc-b441-16c599fabb0a/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/7XSQGGKH8FAGJ9GJP5ZTN138BM/22002150-c496-4adc-b441-16c599fabb0a/668x452.jpg""]",False,False,25.011554718017578,"Jebel Ali Industrial 1, Jebel Ali Industrial, Jebel Ali, Dubai",4,55.11389923095703,2,162160.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,AED 40/sqft Only 4054 Sqft Warehouse in Jebel Ali
,0,,,commercial_rent,AED,True,16274271,"[""https://static.shared.propertyfinder.ae/media/images/listing/X4Y462A4HYWS8EJBNSZX7SD224/9dcdcbbb-7bf0-46dd-b811-a89ed93bdf5d/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/X4Y462A4HYWS8EJBNSZX7SD224/9dcdcbbb-7bf0-46dd-b811-a89ed93bdf5d/668x452.jpg""]",False,False,25.011554718017578,"Jebel Ali Industrial 1, Jebel Ali Industrial, Jebel Ali, Dubai",4,55.11389923095703,2,174800.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,Only AED 40 psft 4370 sqft Warehouse|Jebel Ali 1
,0,,,commercial_rent,AED,True,16293070,"[""https://static.shared.propertyfinder.ae/media/images/listing/3GC4VEJKPAG31EJ97JEDMCRXN0/8c334bf0-c4a6-420f-8b79-9c3b71b49b15/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/3GC4VEJKPAG31EJ97JEDMCRXN0/8c334bf0-c4a6-420f-8b79-9c3b71b49b15/668x452.jpg""]",False,False,24.985824584960938,"Freezone North, Jebel Ali Freezone, Jebel Ali, Dubai",4,55.04335021972656,2,1200000.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,Logistics | Racked | Multiple Loading Bays
,0,,,commercial_rent,AED,True,16096740,"[""https://static.shared.propertyfinder.ae/media/images/listing/005PGCYKFSWD9XDRMCMS1M0PG0/cfdaa19d-f009-46ef-ad84-8ef322b75dd0/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/005PGCYKFSWD9XDRMCMS1M0PG0/cfdaa19d-f009-46ef-ad84-8ef322b75dd0/668x452.jpg""]",False,False,25.06511116027832,"Dubai Star, JLT Cluster L, Jumeirah Lake Towers, Dubai",4,55.137657165527344,2,185000.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Furnished Office | Premium Fit Out | Brand New
,0,,,commercial_rent,AED,True,16290760,"[""https://static.shared.propertyfinder.ae/media/images/listing/S7T38PB8W43X1PXK0HQ2Y76YDW/79eea193-947a-4fd8-9814-e380d2d7d3a5/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/S7T38PB8W43X1PXK0HQ2Y76YDW/79eea193-947a-4fd8-9814-e380d2d7d3a5/668x452.jpg""]",True,False,25.179397583007812,"Ras Al Khor Industrial 2, Ras Al Khor Industrial, Ras Al Khor, Dubai",4,55.355831146240234,2,4073279.0,,Warehouse,,2026-02-12T17:05:10.807134+00:00,,,Exclusive | 380 KW | 11 Meters | Corner Unit
,0,,,commercial_rent,AED,True,16193695,"[""https://static.shared.propertyfinder.ae/media/images/listing/R3G4G6Z7MN5FX2JCQ43V0AG11G/07b72e2a-0f88-4b0d-b0d5-241723c44753/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/R3G4G6Z7MN5FX2JCQ43V0AG11G/07b72e2a-0f88-4b0d-b0d5-241723c44753/668x452.jpg""]",False,False,25.222679138183594,"Convention Tower, Trade Centre Second, World Trade Center, Dubai",4,55.28900146484375,2,108000.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,PRIVATE| DWTC /DED| BILLS INCLUDED| NO COMMISSION
,0,,,commercial_rent,AED,True,16238313,"[""https://static.shared.propertyfinder.ae/media/images/listing/J0FEZX0NCVK5HG3D3D2PCEP5EM/1519230d-d111-4312-940c-125510d9c0e2/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/J0FEZX0NCVK5HG3D3D2PCEP5EM/1519230d-d111-4312-940c-125510d9c0e2/668x452.jpg""]",False,False,25.053926467895508,"Binghatti Royale, District 18, Jumeirah Village Circle, Dubai",4,55.19969177246094,2,1228220.0,,Retail,,2026-02-12T17:05:10.807134+00:00,,,Park Facing | Suitable for All kinds of Business
,0,,,commercial_rent,AED,True,16212288,"[""https://static.shared.propertyfinder.ae/media/images/listing/HNP4EQX1MW49FBQ4YEAM9CYWT0/a861412c-fe76-43ee-88c5-d93d79adfa03/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/HNP4EQX1MW49FBQ4YEAM9CYWT0/a861412c-fe76-43ee-88c5-d93d79adfa03/668x452.jpg""]",False,False,25.097578048706055,"I Rise Tower, Barsha Heights (Tecom), Dubai",3,55.18110275268555,2,232000.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Prime Location I Vacant I Furnished
,0,,,commercial_rent,AED,True,16283212,"[""https://static.shared.propertyfinder.ae/media/images/listing/9NVC4WFCMFPFJD29WBE6B829W8/247f854a-5206-48f4-903c-625444003d55/416x272.jpg"", ""https://static.shared.propertyfinder.ae/media/images/listing/9NVC4WFCMFPFJD29WBE6B829W8/247f854a-5206-48f4-903c-625444003d55/668x452.jpg""]",False,False,25.185365676879883,"Park Lane Tower, Business Bay, Dubai",3,55.261940002441406,2,70000.0,,Office Space,,2026-02-12T17:05:10.807134+00:00,,,Fully Fitted | Community View | High Floor
