listing_id,category,price_egp,period,property_type,bedrooms,bathrooms,size_sqm,location_text,lat,lng,scraped_at_utc,images_count,amenities
52974566,rent,50000.0,monthly,Apartment,3.0,3,189.0,"Hyde Park, New Cairo City, Cairo",29.995922088623047,31.554126739501957,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'SE', 'WC', 'LB']"
8653638,rent,35000.0,monthly,Apartment,3.0,2,170.0,"Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo",30.051462173461918,31.538991928100582,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'BK', 'CP']"
52974180,rent,70000.0,monthly,Apartment,3.0,3,161.0,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02259635925293,31.54581451416016,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'BK', 'SE', 'WC', 'BL', 'LB']"
52969227,rent,22000.0,monthly,Apartment,0.0,1,80.0,"South Lotus, El Lotus, New Cairo City, Cairo",30.019306182861328,31.513652801513672,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SP', 'SE', 'SY', 'LB', 'BL', 'CO']"
52969105,rent,35000.0,monthly,Apartment,0.0,1,80.0,"Hyde Park, New Cairo City, Cairo",29.995922088623047,31.554126739501957,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'CO', 'LB', 'BL', 'SY', 'SE', 'SP']"
8560627,rent,95000.0,monthly,Apartment,3.0,4,230.0,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",30.028350830078125,31.40838432312012,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY', 'WC', 'BL', 'CO', 'LB']"
52968030,rent,300000.0,monthly,Villa,5.0,5,450.0,"The Address, 12th District, Sheikh Zayed City, Giza",30.040565490722656,30.99054336547852,2026-02-19T16:31:09.727088+00:00,2,['BA']
52196669,rent,95000.0,monthly,Apartment,3.0,3,180.0,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02259635925293,31.54581451416016,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'CP', 'AC', 'BW', 'WC', 'SY', 'SS', 'BL', 'SE', 'LB']"
52967888,rent,115000.0,monthly,Apartment,3.0,3,188.0,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02259635925293,31.54581451416016,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'PG', 'PP', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY', 'WC', 'BL', 'LB', 'CO']"
7595663,rent,15000.0,monthly,Apartment,0.0,1,30.0,"Batlimos Al Falaki St., Saba Basha, Hay Sharq, Alexandria",31.2391357421875,29.95549201965332,2026-02-19T16:31:09.727088+00:00,2,['BK']
52725625,rent,85000.0,monthly,Apartment,2.0,3,140.0,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.01116943359375,31.516115188598636,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'PG', 'SP', 'SE', 'SS', 'SY']"
8709861,rent,336000.0,monthly,Villa,4.0,4,650.0,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.021957397460938,31.44134521484375,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'MR', 'BK', 'PG', 'SP', 'SE', 'SS', 'SY']"
52707055,rent,113000.0,monthly,Apartment,3.0,4,200.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'SP', 'SE', 'SS', 'SY']"
8496174,rent,12000.0,monthly,Apartment,2.0,1,75.0,"Tabarak, Zahraa El Maadi, Hay El Maadi, Cairo",29.979713439941406,31.336990356445312,2026-02-19T16:31:09.727088+00:00,2,['BA']
51046669,rent,30000.0,monthly,Apartment,3.0,3,235.0,"North Lotus, El Lotus, New Cairo City, Cairo",30.034791946411133,31.520736694335938,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'SE']"
8660464,rent,12000.0,monthly,Apartment,2.0,2,107.0,"Tabarak, Zahraa El Maadi, Hay El Maadi, Cairo",29.979713439941406,31.336990356445312,2026-02-19T16:31:09.727088+00:00,2,['BA']
52725100,rent,60000.0,monthly,Apartment,2.0,4,160.0,"West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo",29.99252319335937,31.395410537719727,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'BW', 'CP', 'BK', 'ST', 'SE', 'WC', 'BL']"
8682680,rent,65000.0,monthly,Villa,3.0,3,266.0,"O West, 6 October Compounds, 6 October City, Giza",29.969215393066406,30.99283218383789,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'BK', 'MR', 'PG', 'SE', 'WC']"
8703004,rent,27000.0,monthly,Apartment,2.0,3,132.0,"O West, 6 October Compounds, 6 October City, Giza",29.969215393066406,30.99283218383789,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'SE', 'WC']"
51926886,rent,45000.0,monthly,Duplex,3.0,3,287.0,"O West, 6 October Compounds, 6 October City, Giza",29.969215393066406,30.99283218383789,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'CP', 'AC', 'MR', 'PG', 'SE', 'WC', 'LB']"
52197541,rent,35000.0,monthly,Apartment,3.0,3,168.0,"O West, 6 October Compounds, 6 October City, Giza",29.969215393066406,30.99283218383789,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'SE', 'WC']"
52447783,rent,45000.0,monthly,Apartment,2.0,3,173.0,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",30.00690460205078,31.05933380126953,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'SE', 'WC', 'LB']"
52453640,rent,55000.0,monthly,Apartment,4.0,3,230.0,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",30.00690460205078,31.05933380126953,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'VW', 'SE', 'WC', 'LB']"
52459061,rent,60000.0,monthly,Apartment,3.0,3,285.0,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",30.00690460205078,31.05933380126953,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'MR', 'SE', 'WC', 'LB']"
52713310,rent,70000.0,monthly,Apartment,3.0,4,290.0,"Village Views, Zed Towers, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.046306610107425,31.00567054748535,2026-02-19T16:31:09.727088+00:00,2,"['BA', 'AC', 'CP', 'BK', 'MR', 'PG', 'SE', 'WC', 'LB']"
52723124,rent,45000.0,monthly,Apartment,2.0,1,93.0,"Palm Parks   Palm Hills, South Dahshur Link, 6 October City, Giza",29.98895072937012,31.00394821166992,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'CP', 'BK', 'SE', 'LB']"
52722997,rent,50000.0,monthly,Apartment,2.0,2,102.0,"Village Views, Zed Towers, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.046306610107425,31.00567054748535,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'CP', 'BK', 'SE', 'LB']"
52721834,rent,80000.0,monthly,Townhouse,4.0,4,280.0,"Palm Hills WoodVille, Al Wahat Road, 6 October City, Giza",29.957908630371094,30.91575813293457,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'PG', 'SP', 'SE', 'WC', 'LB']"
52724213,rent,180000.0,monthly,Villa,4.0,4,330.0,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.031721115112305,31.54748916625977,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'AC', 'CP', 'BK', 'PG', 'PP', 'SE', 'LB', 'CO']"
8496231,rent,12000.0,monthly,Apartment,2.0,1,100.0,"Togary St., Zahraa El Maadi, Hay El Maadi, Cairo",29.960861206054688,31.30549430847168,2026-02-19T16:31:12.788427+00:00,2,['BA']
8492267,rent,15000.0,monthly,Apartment,3.0,2,140.0,"Degla Landmark, Nasr City Compounds, Nasr City, Cairo",30.032835006713867,31.364870071411133,2026-02-19T16:31:12.788427+00:00,2,['BA']
52723858,rent,100000.0,monthly,Apartment,4.0,5,240.0,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.01116943359375,31.516115188598636,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'VW', 'SE', 'SS', 'SY', 'WC', 'LB', 'CO']"
52720065,rent,21000.0,monthly,Apartment,3.0,2,175.0,"Valore Smouha, Smouha, Hay Sharq, Alexandria",31.21713256835937,29.95674133300781,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'CP', 'SE']"
52719732,rent,50000.0,monthly,Apartment,2.0,2,120.0,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.026145935058597,31.53697395324707,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'AC', 'CP', 'BK', 'PG', 'ST', 'VW', 'SE', 'WC', 'LB']"
52718440,rent,60000.0,monthly,Apartment,3.0,3,165.0,"El Patio Oro, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02500343322754,31.59476089477539,2026-02-19T16:31:12.788427+00:00,2,"['PG', 'SE']"
52718398,rent,110000.0,monthly,Villa,4.0,3,500.0,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.98711204528809,31.38675308227539,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'BK', 'PG', 'SP', 'ST', 'SE', 'SY', 'WC', 'LB']"
52451709,rent,80000.0,monthly,Apartment,2.0,2,146.0,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.026145935058597,31.53697395324707,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE']"
52717956,rent,105000.0,monthly,Townhouse,3.0,3,258.0,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.955320358276367,31.4495906829834,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE']"
52717884,rent,45000.0,monthly,Apartment,2.0,2,130.0,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.026145935058597,31.53697395324707,2026-02-19T16:31:12.788427+00:00,2,"['BK', 'BA', 'SE']"
8634884,rent,65000.0,monthly,Apartment,3.0,4,250.0,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",30.05227470397949,31.44463348388672,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'AC', 'CP', 'BK', 'PG', 'SE', 'BL']"
8036220,rent,39999.0,monthly,Apartment,2.0,2,123.0,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",30.06147003173828,31.511394500732425,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'SP', 'ST', 'SE', 'SS', 'SY', 'WC', 'BL', 'LB', 'CO']"
52717125,rent,170000.0,monthly,Villa,4.0,3,356.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'AC', 'CP', 'BK', 'MR', 'PG', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY']"
52198997,rent,35000.0,monthly,Apartment,2.0,1,140.0,"Garden City St., Garden City, Cairo",30.041889190673828,31.23329734802246,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'BK', 'ST', 'SE', 'BL']"
52716463,rent,35000.0,monthly,Apartment,3.0,2,134.0,"The Address, 12th District, Sheikh Zayed City, Giza",30.040565490722656,30.99054336547852,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'LB', 'WC', 'SY', 'SE', 'ST', 'SP']"
8567379,rent,45000.0,monthly,Apartment,2.0,3,152.0,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.06761360168457,30.94028854370117,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'AC', 'BK', 'ST', 'SE']"
8681203,rent,19999.0,monthly,Apartment,2.0,1,110.0,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",29.94935607910156,31.263818740844727,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'CP', 'ST', 'VW', 'SE', 'BL']"
8291666,rent,69999.0,monthly,Apartment,2.0,2,160.0,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.01116943359375,31.516115188598636,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY', 'WC', 'BL', 'LB', 'CO']"
51070398,rent,85000.0,monthly,Apartment,3.0,2,250.0,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00636863708496,31.500865936279297,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'SE']"
52714194,rent,80000.0,monthly,Apartment,3.0,3,200.0,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",29.992431640625,31.40472412109375,2026-02-19T16:31:12.788427+00:00,2,"['BA', 'AC', 'BK', 'ST', 'SE', 'WC']"
8642339,rent,28000.0,monthly,Apartment,0.0,1,50.0,"Six West, Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.07122802734375,30.936044692993164,2026-02-19T16:31:15.676525+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE', 'BL', 'LB']"
52713914,rent,150000.0,monthly,Apartment,3.0,3,250.0,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",29.992431640625,31.40472412109375,2026-02-19T16:31:15.676525+00:00,2,"['BA', 'AC', 'BK', 'PG', 'PP', 'SE', 'WC']"
52713426,rent,117000.0,monthly,Apartment,3.0,2,220.0,"Street 213, Degla, Hay El Maadi, Cairo",29.96025848388672,31.277929306030277,2026-02-19T16:31:15.676525+00:00,2,"['BK', 'CP', 'AC', 'BW', 'BA', 'SE']"
8552887,rent,141000.0,monthly,Apartment,3.0,3,180.0,"Mohamed Mazhar St., Zamalek, Cairo",30.072040557861328,31.221824645996094,2026-02-19T16:31:15.676525+00:00,2,"['AC', 'BA', 'BK', 'BL', 'LB', 'WC']"
52706909,rent,77000.0,monthly,Duplex,3.0,3,260.0,"Sarayat Al Maadi, Hay El Maadi, Cairo",29.965499877929688,31.26934242248535,2026-02-19T16:31:15.676525+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'ST', 'VW', 'SE', 'WC', 'BL', 'LB']"
52712495,rent,30000.0,monthly,Apartment,0.0,1,80.0,"El Banafseg 12, El Banafseg, New Cairo City, Cairo",30.03965950012207,31.46453094482422,2026-02-19T16:31:15.676525+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SP', 'SE', 'SY', 'LB', 'BL']"
8694322,rent,80000.0,monthly,Apartment,2.0,3,150.0,"Street 213, Degla, Hay El Maadi, Cairo",29.96025848388672,31.277929306030277,2026-02-19T16:31:15.676525+00:00,2,"['BA', 'AC', 'CP', 'BK', 'SE']"
8290532,rent,79999.0,monthly,Apartment,2.0,3,156.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY', 'WC', 'BL', 'LB', 'CO']"
8290504,rent,59999.0,monthly,Apartment,3.0,4,210.0,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02259635925293,31.54581451416016,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'MR', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY', 'WC', 'BL', 'LB', 'CO']"
52710884,rent,45000.0,monthly,Apartment,3.0,2,160.0,"Street 6, Maadi, Hay El Maadi, Cairo",29.95702171325684,31.25846290588379,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BW', 'AC', 'BK', 'ST', 'SE', 'BL']"
52710277,rent,60000.0,monthly,Apartment,3.0,2,180.0,"Street 209, Degla, Hay El Maadi, Cairo",29.9575138092041,31.27211570739746,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BK', 'SE', 'BL', 'LB']"
52710204,rent,45000.0,monthly,Apartment,2.0,3,250.0,"Street 204, Degla, Hay El Maadi, Cairo",29.95541000366211,31.27126693725586,2026-02-19T16:31:15.677530+00:00,2,"['CP', 'BK', 'SE', 'BL', 'LB']"
52710123,rent,27000.0,monthly,Apartment,2.0,2,96.0,"Privado, Madinaty, Cairo",30.091936111450195,31.66517448425293,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE', 'SY', 'LB', 'CO', 'BL', 'SP']"
52456372,rent,25000.0,monthly,Apartment,3.0,2,177.0,"Street17, District 3, The 5th Settlement, New Cairo City, Cairo",29.99988555908203,31.436864852905277,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'SE']"
52443130,rent,8000.0,monthly,Apartment,3.0,2,130.0,"Tersa Bridge, El Haram, Hay El Haram, Giza",29.99629211425781,31.18108940124512,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BW', 'CP', 'SE', 'BL', 'LB']"
8671175,rent,30000.0,monthly,Duplex,3.0,3,220.0,"Victor Ammanuel Square, Smouha, Hay Sharq, Alexandria",31.21501350402832,29.94586944580078,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'BK', 'WC', 'BL', 'LB', 'BW']"
8696649,rent,27000.0,monthly,Apartment,3.0,3,180.0,"Al Sheikh Hassan Maamoun St., El Yasmeen 7, El Yasmeen, New Cairo City, Cairo",30.034957885742188,31.458452224731445,2026-02-19T16:31:15.677530+00:00,2,['BA']
8698864,rent,50000.0,monthly,Apartment,2.0,2,135.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'CP', 'BK', 'SP', 'SS', 'SY', 'SE']"
8721964,rent,55000.0,monthly,Apartment,2.0,2,143.0,"Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo",30.051462173461918,31.538991928100582,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'CP', 'BK', 'PG', 'SP', 'SE', 'SS', 'SY']"
52463986,rent,30000.0,monthly,Apartment,3.0,2,180.0,"Orouba Axis, Area A, Ganoob El Acadimia, New Cairo City, Cairo",30.027671813964844,31.416772842407227,2026-02-19T16:31:15.677530+00:00,2,['BA']
52442788,rent,95000.0,monthly,Apartment,2.0,3,160.0,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02259635925293,31.54581451416016,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'CP', 'MR', 'SP', 'SE', 'SS', 'SY']"
8588481,rent,37000.0,monthly,Apartment,3.0,2,160.0,"Al Golf St., Maadi, Hay El Maadi, Cairo",29.967193603515625,31.26674461364746,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'PG', 'ST', 'SE']"
52462801,rent,30000.0,monthly,Apartment,2.0,1,100.0,"Street 200, Degla, Hay El Maadi, Cairo",29.95305824279785,31.27206420898437,2026-02-19T16:31:15.677530+00:00,2,"['BA', 'AC', 'BK', 'ST', 'SE']"
52463900,rent,25000.0,monthly,Apartment,3.0,2,230.0,"Beram Al Tunsi St., Al Narges 1, Al Narges, New Cairo City, Cairo",30.017269134521484,31.460926055908203,2026-02-19T16:31:15.677530+00:00,2,['BA']
52463877,rent,45000.0,monthly,Apartment,3.0,2,240.0,"Street70, District 2, The 5th Settlement, New Cairo City, Cairo",30.01462745666504,31.436050415039062,2026-02-19T16:31:15.677530+00:00,2,['BA']
52463857,rent,45000.0,monthly,Apartment,2.0,1,148.0,"Street 14, Maadi, Hay El Maadi, Cairo",29.95180892944336,31.269458770751957,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'BW', 'AC', 'CP', 'SE', 'BL']"
52463848,rent,25000.0,monthly,Apartment,3.0,3,180.0,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",29.995594024658203,31.52164459228516,2026-02-19T16:31:18.742021+00:00,2,['BA']
52463792,rent,60000.0,monthly,Apartment,2.0,3,158.0,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.01116943359375,31.516115188598636,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'BW', 'AC', 'BK', 'MR', 'SP', 'ST', 'SE', 'SS', 'SY', 'WC', 'CO']"
52463807,rent,28000.0,monthly,Apartment,3.0,2,180.0,"Al Feda Gardens, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00864791870117,31.42875862121582,2026-02-19T16:31:18.742021+00:00,2,['BA']
52463595,rent,110000.0,monthly,Villa,4.0,3,350.0,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.98711204528809,31.38675308227539,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'BW', 'CP', 'BK', 'MR', 'PG', 'ST', 'SE', 'WC', 'BL']"
52195547,rent,55000.0,monthly,Apartment,3.0,3,160.0,"Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo",30.051462173461918,31.538991928100582,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'AC', 'BK']"
52462008,rent,40000.0,monthly,Apartment,2.0,3,139.0,"The Sierras, Uptown Cairo, Mokattam, Cairo",30.019121170043945,31.288654327392575,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'AC', 'CP', 'MR', 'PG', 'SP', 'SE', 'SS', 'SY', 'LB', 'CO', 'WC']"
52195001,rent,45000.0,monthly,Penthouse,3.0,3,207.0,"Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo",30.051462173461918,31.538991928100582,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'AC', 'BK']"
52194737,rent,23000.0,monthly,Apartment,3.0,3,165.0,"Privado, Madinaty, Cairo",30.091936111450195,31.66517448425293,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'CP', 'SE', 'BL', 'LB']"
52460132,rent,150000.0,monthly,Apartment,3.0,3,250.0,"Sarayat Al Maadi, Hay El Maadi, Cairo",29.965499877929688,31.26934242248535,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'AC', 'BK', 'SP', 'ST', 'SE', 'WC']"
52459862,rent,175000.0,monthly,Apartment,5.0,5,1000.0,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00832939147949,31.41030502319336,2026-02-19T16:31:18.742021+00:00,2,"['BA', 'CP', 'SE']"
52459755,rent,50000.0,monthly,Apartment,2.0,2,150.0,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",30.028350830078125,31.40838432312012,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'AC', 'BK', 'ST', 'WC']"
8713395,rent,55000.0,monthly,Apartment,2.0,2,125.0,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.06619644165039,30.957996368408203,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE', 'BL', 'LB']"
52456298,rent,60000.0,monthly,Apartment,3.0,2,200.0,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.040565490722656,30.99054336547852,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE', 'WC', 'BL', 'LB']"
52459372,rent,125000.0,monthly,Apartment,3.0,3,250.0,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",29.992431640625,31.40472412109375,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'AC', 'BK', 'PG', 'PP', 'ST', 'SE', 'WC']"
52459151,rent,300000.0,monthly,Villa,4.0,4,700.0,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",29.992431640625,31.40472412109375,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'AC', 'BK', 'PP', 'PG', 'SE', 'WC']"
52457020,rent,40000.0,monthly,Apartment,3.0,3,168.0,"Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo",30.051462173461918,31.538991928100582,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'SP', 'SE', 'SS', 'SY']"
8116708,rent,38888.0,monthly,Apartment,2.0,2,123.0,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",30.06147003173828,31.511394500732425,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'PG', 'SP', 'ST', 'SE', 'SS', 'SY', 'WC', 'BL', 'LB', 'CO']"
52455014,rent,65000.0,monthly,Apartment,3.0,3,240.0,"Regents Park, Al Andalus District, New Cairo City, Cairo",30.00052070617676,31.509206771850582,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'SP', 'SE', 'SS', 'SY']"
52448954,rent,18000.0,monthly,Apartment,2.0,2,175.0,"Area B, Ganoob El Acadimia, New Cairo City, Cairo",30.03412628173828,31.4265251159668,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'SE']"
52451676,rent,28000.0,monthly,Apartment,3.0,3,225.0,"Promenade New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.98476219177246,31.525915145874023,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'SE']"
52196851,rent,26999.0,monthly,Apartment,3.0,3,150.0,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",30.00507354736328,30.929044723510746,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'CP', 'SP', 'ST', 'VW', 'SE', 'SS', 'SY', 'BL', 'WC', 'LB', 'CO']"
52193906,rent,20000.0,monthly,Apartment,2.0,1,120.0,"Abdullah Bin Omar St., Al Narges 6, Al Narges, New Cairo City, Cairo",30.00783920288086,31.464529037475582,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'SE']"
52199484,rent,50000.0,monthly,Apartment,0.0,1,115.0,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.0258903503418,31.49715614318848,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'AC', 'CP', 'BK', 'SP', 'SY', 'CO']"
52199418,rent,75000.0,monthly,Apartment,2.0,2,140.0,"Azad, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.0139274597168,31.50692367553711,2026-02-19T16:31:18.743031+00:00,2,"['BA', 'BW', 'AC', 'BK', 'SE', 'CO']"
52199299,rent,60000.0,monthly,Apartment,2.0,2,174.0,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.03885269165039,31.546247482299805,2026-02-19T16:31:22.291966+00:00,2,"['BA', 'BW', 'AC', 'CP', 'BK', 'SE']"
52197391,rent,25000.0,monthly,Apartment,2.0,2,122.0,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.000179290771484,31.552690505981445,2026-02-19T16:31:22.291966+00:00,2,"['BA', 'BW', 'AC', 'BK', 'SP', 'ST', 'SE', 'SY', 'WC', 'BL', 'LB', 'CO']"
