listing_id,category,price_egp,period,property_type,bedrooms,bathrooms,size_sqm,location_text,lat,lng,scraped_at_utc,images_count,amenities
52713975,commercial_buy,7750000.0,sale,Retail,,1.0,45.0,"Mirage City, The 1st Settlement, New Cairo City, Cairo",30.0755672454834,31.43722915649414,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
52187998,commercial_buy,10500000.0,sale,Clinic,2.0,1.0,101.0,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.07310104370117,31.53912734985352,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
51161402,commercial_buy,5500000.0,sale,Office Space,1.0,,31.0,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.02072525024414,31.430124282836918,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
52720484,commercial_buy,20000000.0,sale,Retail,,1.0,87.0,"Lake Yard, Northern Expansions, 6 October City, Giza",29.988744735717773,30.93131256103516,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'DN']"
8393279,commercial_buy,23000000.0,sale,Office Space,4.0,2.0,137.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'SY', 'CP', 'DN', 'CR', 'LB']"
8623697,commercial_buy,63300000.0,sale,Retail,,,237.0,"Eastside New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.08203887939453,31.47706413269043,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8601558,commercial_buy,7697280.0,sale,Clinic,,,48.0,"Hyde Park Business District Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",29.973722457885746,31.54414176940918,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8623698,commercial_buy,16000000.0,sale,Office Space,,,107.0,"Eastside New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.08203887939453,31.47706413269043,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8678419,commercial_buy,4500000.0,sale,Medical Facility,,1.0,58.0,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",30.00690460205078,31.05933380126953,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8676438,commercial_buy,11936176.0,sale,Office Space,,1.0,64.0,"Arkan Palm 205, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.02070426940918,31.005306243896484,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'LB']"
8685659,commercial_buy,33000000.0,sale,Office Space,,1.0,192.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'LB']"
8701157,commercial_buy,125000000.0,sale,Retail,,1.0,248.0,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.014663696289062,31.406206130981445,2026-02-19T17:59:24.617839+00:00,2,"['DN', 'AN']"
8689379,commercial_buy,32000000.0,sale,Office Space,,1.0,192.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP']"
52709859,commercial_buy,8600000.0,sale,Office Space,1.0,1.0,49.0,"Kernel Business Hub, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.019926071166992,31.43036651611328,2026-02-19T17:59:24.617839+00:00,2,"['CP', 'LB']"
52453572,commercial_buy,6930000.0,sale,Shop,,1.0,27.0,"Al Hosary, 6 October City, Giza",29.97218894958496,30.94396209716797,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
52459338,commercial_buy,2016000.0,sale,Office Space,1.0,1.0,21.0,"Al Mehwar Al Markazi, 1st District, 6 October City, Giza",29.974369049072266,30.94805145263672,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
8638504,commercial_buy,7141500.0,sale,Clinic,1.0,1.0,45.0,"Centro Zayed, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.03130531311035,30.9948673248291,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'SY']"
52456304,commercial_buy,70000000.0,sale,Office Space,1.0,1.0,332.0,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",30.028350830078125,31.40838432312012,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
52452184,commercial_buy,3360000.0,sale,Office Space,1.0,1.0,56.0,"Central Axis, 5th District, 6 October City, Giza",29.95393180847168,30.916418075561523,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
52452228,commercial_buy,41580000.0,sale,Office Space,1.0,1.0,189.0,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.01116943359375,31.516115188598636,2026-02-19T17:59:24.617839+00:00,2,['LB']
52446927,commercial_buy,3360000.0,sale,Shop,,,48.0,"Centrada Mall, 4th District, 6 October City, Giza",29.95856094360352,30.92218589782715,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'LB', 'CP']"
8518888,commercial_buy,9000000.0,sale,Shop,,1.0,45.0,"Central Axis, 5th District, 6 October City, Giza",29.95393180847168,30.916418075561523,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'SY', 'LB', 'CR', 'DN']"
52194519,commercial_buy,17300000.0,sale,Medical Facility,,,62.0,"South Lotus, El Lotus, New Cairo City, Cairo",30.019306182861328,31.513652801513672,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
52196433,commercial_buy,13407800.0,sale,Office Space,,,72.0,"Moray, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.032001495361328,31.44891357421875,2026-02-19T17:59:24.617839+00:00,2,"['AN', 'CP', 'LB']"
52196381,commercial_buy,26815600.0,sale,Office Space,,,144.0,"Moray, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.032001495361328,31.44891357421875,2026-02-19T17:59:28.633049+00:00,2,"['CP', 'LB']"
52185537,commercial_buy,26000000.0,sale,Office Space,3.0,2.0,140.0,"The Lakeview Boutique Villas, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.04060173034668,31.525941848754883,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8689452,commercial_buy,16000000.0,sale,Retail,,1.0,65.0,"The Yard Mall, New Cairo City, Cairo",30.053985595703125,31.491214752197266,2026-02-19T17:59:28.633049+00:00,2,"['LB', 'SY', 'CR', 'DN', 'CP', 'AN']"
8424239,commercial_buy,13369000.0,sale,Clinic,,,75.0,"Moray, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.032001495361328,31.44891357421875,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'LB']"
8714169,commercial_buy,56250000.0,sale,Office Space,4.0,2.0,225.0,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.01116943359375,31.516115188598636,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
52186848,commercial_buy,8000000.0,sale,Office Space,1.0,1.0,65.0,"Hyde Park Business District Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",29.973722457885746,31.54414176940918,2026-02-19T17:59:28.633049+00:00,2,"['CP', 'LB']"
8602228,commercial_buy,11132014.0,sale,Office Space,,,80.0,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.955320358276367,31.4495906829834,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'SY', 'LB']"
8718626,commercial_buy,7200000.0,sale,Clinic,1.0,1.0,44.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'SY', 'DN', 'LB']"
8720187,commercial_buy,12285000.0,sale,Office Space,1.0,1.0,91.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:28.633049+00:00,2,"['CP', 'LB']"
8652736,commercial_buy,15000000.0,sale,Office Space,2.0,,92.0,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.071081161499023,30.9456844329834,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'LB', 'CR']"
8717599,commercial_buy,5890000.0,sale,Office Space,,1.0,20.0,"Champs Elysees Mall, Financial District, New Capital City, Cairo",30.010610580444336,31.74034118652344,2026-02-19T17:59:28.633049+00:00,2,"['CP', 'AN', 'SY', 'DN', 'CR', 'LB']"
8716584,commercial_buy,42210000.0,sale,Whole Building,,1.0,315.0,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.06942367553711,31.5997371673584,2026-02-19T17:59:28.633049+00:00,2,['CP']
7873866,commercial_buy,3000000.0,sale,Office Space,,1.0,134.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8715730,commercial_buy,1000000000.0,sale,Whole Building,,7.0,6000.0,"One Ninety, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.01476287841797,31.40625,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8714707,commercial_buy,3500000.0,sale,Clinic,1.0,1.0,45.0,"Street 9, Maadi, Hay El Maadi, Cairo",29.9653434753418,31.25464630126953,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'LB']"
8713124,commercial_buy,7800000.0,sale,Office Space,1.0,1.0,65.0,"Hyde Park, New Cairo City, Cairo",29.995922088623047,31.554126739501957,2026-02-19T17:59:28.633049+00:00,2,['LB']
52721186,commercial_buy,17000000.0,sale,Office Space,2.0,1.0,87.0,"205, 26th of July Corridor, Sheikh Zayed City, Giza",30.013429641723636,30.99127578735352,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8706981,commercial_buy,5830000.0,sale,Office Space,,,53.0,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.02809715270996,31.48629570007324,2026-02-19T17:59:28.633049+00:00,2,"['CR', 'DN']"
8706103,commercial_buy,7000000.0,sale,Clinic,1.0,1.0,71.0,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",30.00735282897949,31.43020439147949,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'CR']"
8705813,commercial_buy,7200000.0,sale,Shop,,1.0,50.0,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",30.031299591064453,30.99361991882324,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8698812,commercial_buy,5600000.0,sale,Office Space,1.0,1.0,35.0,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",30.031299591064453,30.99361991882324,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'CR', 'LB']"
8705073,commercial_buy,3712500.0,sale,Clinic,1.0,,33.0,"Central Axis, 5th District, 6 October City, Giza",29.95393180847168,30.916418075561523,2026-02-19T17:59:28.633049+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8704077,commercial_buy,2550000.0,sale,Office Space,2.0,1.0,86.0,"Al Nasr St., Hurghada, Red Sea",27.18575859069824,33.82101821899414,2026-02-19T17:59:28.633049+00:00,2,"['CP', 'CR', 'LB']"
6968391,commercial_buy,16830000.0,sale,Office Space,,1.0,180.0,"Canan Capital, 10th District, Nasr City, Cairo",29.98158264160156,31.34865379333496,2026-02-19T17:59:31.547845+00:00,2,"['CP', 'CR', 'AN', 'DN', 'SY', 'LB']"
8655237,commercial_buy,14250000.0,sale,Office Space,2.0,1.0,82.0,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.014663696289062,31.406206130981445,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'SY', 'CP', 'CR']"
8696660,commercial_buy,17920000.0,sale,Shop,,2.0,56.0,"Acacia, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00864791870117,31.42875862121582,2026-02-19T17:59:31.547845+00:00,2,"['LB', 'DN', 'CR', 'SY', 'AN', 'CP']"
51127855,commercial_buy,16065000.0,sale,Office Space,2.0,2.0,153.0,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.97582244873047,31.565404891967773,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'CR', 'LB']"
8650855,commercial_buy,37000000.0,sale,Office Space,1.0,2.0,200.0,"The Lakeview Boutique Villas, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.04060173034668,31.525941848754883,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'CR', 'LB']"
8680642,commercial_buy,33670000.0,sale,Bulk Sale Unit,,2.0,91.0,"Acacia, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00864791870117,31.42875862121582,2026-02-19T17:59:31.547845+00:00,2,"['CP', 'DN', 'SY', 'AN', 'CR', 'LB']"
51061241,commercial_buy,13000000.0,sale,Office Space,1.0,1.0,103.0,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.955320358276367,31.4495906829834,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'LB']"
7968291,commercial_buy,2600000.0,sale,Office Space,2.0,2.0,79.0,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.014663696289062,31.406206130981445,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8692568,commercial_buy,22500000.0,sale,Office Space,1.0,2.0,137.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8643078,commercial_buy,3400000.0,sale,Shop,,,42.0,"Mohamed Fawzy Moaz St., Smouha, Hay Sharq, Alexandria",31.208925247192383,29.934213638305664,2026-02-19T17:59:31.547845+00:00,2,['AN']
8689166,commercial_buy,12446063.0,sale,Shop,,1.0,53.0,"Spade, Gamal Abdel-Nasser Axis, 6 October City, Giza",29.999271392822266,30.95704841613769,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'CR', 'LB']"
51018729,commercial_buy,19481000.0,sale,Shop,,1.0,57.0,"Spade, Gamal Abdel-Nasser Axis, 6 October City, Giza",29.999271392822266,30.95704841613769,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'LB']"
8665485,commercial_buy,3350000.0,sale,Shop,,,24.0,"Al Ekbal St., Laurent, Hay Sharq, Alexandria",31.31915283203125,30.05723762512207,2026-02-19T17:59:31.547845+00:00,2,['AN']
8690016,commercial_buy,64000000.0,sale,Office Space,,2.0,274.0,"Suez Road, New Cairo City, Cairo",30.083702087402344,31.474760055541992,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'LB']"
8689929,commercial_buy,5456000.0,sale,Clinic,1.0,1.0,45.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
51106540,commercial_buy,12456000.0,sale,Office Space,1.0,1.0,72.0,"Moray, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.032001495361328,31.44891357421875,2026-02-19T17:59:31.547845+00:00,2,"['CP', 'LB', 'AN']"
51106863,commercial_buy,25000000.0,sale,Retail,,1.0,140.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8392800,commercial_buy,25974000.0,sale,Clinic,,1.0,140.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'LB']"
8630850,commercial_buy,16800000.0,sale,Shop,,1.0,45.0,"THRU, Waslet Dahshur Road, Sheikh Zayed City, Giza",30.04640769958496,30.94891357421875,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
51075089,commercial_buy,37130000.0,sale,Medical Facility,,7.0,400.0,"Aman Square, Dokki, Giza",30.04107666015625,31.2031307220459,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP']"
8680229,commercial_buy,22500000.0,sale,Shop,,2.0,50.0,"Acacia, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00864791870117,31.42875862121582,2026-02-19T17:59:31.547845+00:00,2,"['DN', 'AN', 'CP', 'SY', 'LB', 'CR']"
8678790,commercial_buy,9018000.0,sale,Clinic,2.0,1.0,77.0,"Spade, Gamal Abdel-Nasser Axis, 6 October City, Giza",29.999271392822266,30.95704841613769,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'SY', 'DN', 'LB', 'CR']"
8672218,commercial_buy,5130755.0,sale,Clinic,1.0,1.0,51.0,"Prk Vie, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.028430938720703,31.527931213378903,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8679204,commercial_buy,390000000.0,sale,Office Space,5.0,2.0,1122.0,"5A by The Waterway, Ring Road, The 5th Settlement, New Cairo City, Cairo",30.00955390930176,31.40382957458496,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'CR', 'LB']"
8719380,commercial_buy,45000000.0,sale,Office Space,2.0,2.0,180.0,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",29.96693992614746,31.545637130737305,2026-02-19T17:59:31.547845+00:00,2,"['AN', 'CP', 'CR']"
8600894,commercial_buy,25500000.0,sale,Retail,,1.0,85.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8644870,commercial_buy,19550000.0,sale,Office Space,3.0,1.0,115.0,"Golden Gate, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.02476501464844,31.50112533569336,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8656133,commercial_buy,24124000.0,sale,Office Space,2.0,1.0,126.0,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00575065612793,31.533998489379883,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8626198,commercial_buy,7198000.0,sale,Office Space,1.0,1.0,61.0,"Taj Tower, Central Business District, New Capital City, Cairo",30.01614570617676,31.695274353027344,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8670185,commercial_buy,34000000.0,sale,Office Space,5.0,2.0,241.0,"Cairo Business Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.051382064819336,31.512859344482425,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8673576,commercial_buy,4400000.0,sale,Shop,,1.0,22.0,"R5, New Capital City, Cairo",30.00190734863281,31.64996337890625,2026-02-19T17:59:34.441060+00:00,2,"['CP', 'SY', 'DN', 'AN']"
8672560,commercial_buy,4968000.0,sale,Office Space,,,28.0,"New Cairo Centre, North Teseen St., The 5th Settlement, New Cairo City, Cairo",30.02095413208008,31.42465591430664,2026-02-19T17:59:34.441060+00:00,2,"['LB', 'CP']"
8672525,commercial_buy,250000000.0,sale,Whole Building,,,1800.0,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00636863708496,31.500865936279297,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'LB']"
8517247,commercial_buy,30000000.0,sale,Shop,,,206.0,"Hatem Mosque St., Smouha, Hay Sharq, Alexandria",31.21305274963379,29.947614669799805,2026-02-19T17:59:34.441060+00:00,2,"['CP', 'LB', 'AN']"
8651380,commercial_buy,6944750.0,sale,Office Space,1.0,1.0,56.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8593218,commercial_buy,75000000.0,sale,Office Space,2.0,1.0,630.0,"Les Rois, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.00680351257324,31.50867080688477,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
8586809,commercial_buy,11305000.0,sale,Office Space,1.0,1.0,85.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'SY', 'DN', 'CR', 'LB']"
51085860,commercial_buy,26100000.0,sale,Office Space,2.0,2.0,174.0,"Cairo Business Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.051382064819336,31.512859344482425,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'CR', 'LB']"
8649468,commercial_buy,7015000.0,sale,Office Space,2.0,1.0,61.0,"Cairo Business Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.051382064819336,31.512859344482425,2026-02-19T17:59:34.441060+00:00,2,"['CP', 'AN', 'SY', 'CR']"
51052104,commercial_buy,37000000.0,sale,Office Space,2.0,2.0,128.0,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.000179290771484,31.552690505981445,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'CR', 'LB']"
8652945,commercial_buy,7101000.0,sale,Office Space,,,55.0,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.014663696289062,31.406206130981445,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8575753,commercial_buy,14100000.0,sale,Office Space,,1.0,140.0,"Hyde Park Business District Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",29.973722457885746,31.54414176940918,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'SY', 'CR', 'LB', 'DN']"
8648741,commercial_buy,165000000.0,sale,Office Space,1.0,1.0,537.0,"UVenues, The 1st Settlement, New Cairo City, Cairo",30.007692337036133,31.403738021850582,2026-02-19T17:59:34.441060+00:00,2,"['LB', 'CR', 'DN', 'SY', 'CP', 'AN']"
8648659,commercial_buy,5530000.0,sale,Office Space,1.0,1.0,42.0,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.027761459350582,31.55291557312012,2026-02-19T17:59:34.441060+00:00,2,"['LB', 'CR', 'DN', 'CP', 'AN', 'SY']"
51030486,commercial_buy,36900000.0,sale,Office Space,1.0,2.0,240.0,"Cairo Business Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.051382064819336,31.512859344482425,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'LB', 'CR']"
8578134,commercial_buy,13750000.0,sale,Office Space,1.0,2.0,93.0,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.955320358276367,31.4495906829834,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'CR', 'LB']"
51080230,commercial_buy,139055000.0,sale,Office Space,7.0,3.0,664.0,"W Signature By Waterway, South Investors Area, New Cairo City, Cairo",30.019695281982425,31.475536346435547,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'LB', 'CR']"
8650016,commercial_buy,148680000.0,sale,Office Space,7.0,3.0,1062.0,"Arkan Palm 205, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",30.02070426940918,31.005306243896484,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8650668,commercial_buy,151440000.0,sale,Office Space,7.0,3.0,1262.0,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",29.97582244873047,31.565404891967773,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8619554,commercial_buy,63000000.0,sale,Restaurant,,,174.0,"Eastside New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.08203887939453,31.47706413269043,2026-02-19T17:59:34.441060+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8602897,commercial_buy,25000000.0,sale,Office Space,,,114.0,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.014663696289062,31.406206130981445,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8602396,commercial_buy,116800000.0,sale,Full Floor,,1.0,500.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'LB', 'CR']"
8601748,commercial_buy,49512000.0,sale,Office Space,,,205.0,"The Waterway View, 90 Street, The 5th Settlement, New Cairo City, Cairo",30.018552780151367,31.511484146118164,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8601874,commercial_buy,116661716.0,sale,Office Space,,,500.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8601654,commercial_buy,50816325.0,sale,Retail,,,150.0,"The Venue Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.01813507080078,31.42835235595703,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'DN', 'LB', 'CR']"
8601870,commercial_buy,51331658.0,sale,Office Space,,,201.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8603258,commercial_buy,30510000.0,sale,Office Space,,,100.0,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",30.073923110961918,31.465532302856445,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'DN', 'CR', 'LB']"
8604782,commercial_buy,20000000.0,sale,Office Space,3.0,2.0,400.0,"Al Sayed Al Marghany St., Almazah, Heliopolis - Masr El Gedida, Cairo",30.086944580078125,31.335054397583008,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'SY', 'CR']"
8605193,commercial_buy,390000000.0,sale,Whole Building,,3.0,4400.0,"Golden Gate, South Teseen St., The 5th Settlement, New Cairo City, Cairo",30.02476501464844,31.50112533569336,2026-02-19T17:59:38.040171+00:00,2,"['AN', 'CP', 'SY', 'CR']"
